ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
19610114,1.0,0,82,47,0,10.6,1.86,26,4.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,4.0,2.0,1958.0,2.0,3.0,2.0,6.0,7000.0,4.0,2,2,2,2,2,1.0,10.6,2.67,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,9,1,1,2,1,2.0,2,3.0,2.0,2.0,3.0,2,16.2,1.0,35.0,4.0,35.0,2,52.0,9.82e-05
19610182,1.0,0,75,38,0,12.4,2.77,39,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.5,2.0,3.0,2.0,1981.0,2.0,1.0,1.0,4.0,5000.0,7.0,1,2,2,2,2,1.0,6.2,3.97,2.0,4.0,6.0,2.0,4.0,5.0,4.0,2.0,3.0,6.0,1.0,5.0,5.0,1.0,4.0,6.0,5.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,5.0,5.0,2.0,2.0,9,1,1,2,1,5.0,2,4.0,1.0,1.0,1.0,2,25.0,1.0,37.0,3.0,50.0,2,29.0,0.000340556
19610203,4.0,4,237,45,43,60.0,17.18,128,2.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.5,5.0,5.0,2.0,1946.0,2.0,2.0,9.0,4.0,9000.0,6.0,1,2,2,2,2,1.0,30.0,24.62,3.0,4.0,1.0,2.0,5.0,5.0,6.0,6.0,3.0,5.0,5.0,6.0,2.0,1.0,5.0,6.0,5.0,1.0,6.0,5.0,5.0,1.0,3.0,1.0,5.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,6.0,6.0,1.0,5.0,6.0,2.0,3.0,3.0,4.0,3.0,3.0,9,1,1,2,1,3.0,3,2.0,2.0,2.0,3.0,2,183.2,1.0,149.0,5.0,140.0,2,64.0,9.82e-05
19650022,4.0,1,53,35,3,4.8,1.26,19,2.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,4.5,13.0,3.0,2.0,1952.0,3.0,2.0,8.0,3.0,5000.0,6.0,1,2,2,2,2,1.0,2.4,1.81,,5.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,4.0,1.0,4.0,6.0,2.0,1.0,5.0,3.0,5.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,4.0,3.0,2.0,6.0,1.0,1.0,4.0,6.0,2.0,2.0,3.0,3.0,4.0,3.0,4,2,1,2,2,4.0,1,3.0,3.0,1.0,4.0,2,9.5,1.0,15.0,4.0,20.0,2,58.0,9.82e-05
19650025,1.0,0,44,31,0,6.4,1.14,15,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,7.0,10.0,4.0,1.0,1965.0,2.0,3.0,1.0,3.0,7000.0,6.0,1,2,2,2,2,1.0,3.2,1.63,1.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,1.0,5.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4,2,1,2,2,5.0,2,3.0,2.0,2.0,3.0,2,7.1,1.0,13.0,4.0,37.0,2,45.0,0.000109132
19650025,1.0,1,78,31,11,7.4,1.96,27,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,7.0,10.0,4.0,1.0,1965.0,2.0,3.0,1.0,3.0,7000.0,6.0,1,2,2,2,2,1.0,3.7,2.81,1.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,1.0,5.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,4,2,1,2,2,5.0,2,3.0,2.0,2.0,3.0,2,13.5,1.0,36.0,4.0,32.0,2,45.0,0.000109132
19650025,9.0,0,72,56,0,6.4,2.05,30,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,7.0,10.0,4.0,1.0,1965.0,2.0,3.0,1.0,3.0,7000.0,6.0,1,2,2,2,2,1.0,3.2,2.94,1.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,1.0,5.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4,2,1,2,2,5.0,2,3.0,2.0,2.0,3.0,2,14.0,1.0,16.0,4.0,25.0,2,45.0,0.000109132
19650026,1.0,2,89,54,4,7.4,2.0,28,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,7.0,10.0,4.0,2.0,1968.0,2.0,3.0,2.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,7.4,2.87,2.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,1.0,4.0,5.0,1.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,2.0,1.0,3.0,5.0,1.0,4,2,1,2,2,5.0,2,3.0,1.0,2.0,3.0,2,14.0,1.0,31.0,4.0,30.0,2,42.0,0.000367986
19650026,8.0,0,119,105,0,12.4,1.71,22,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,7.0,10.0,4.0,2.0,1968.0,2.0,3.0,2.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,12.4,2.45,2.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,1.0,4.0,5.0,1.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,2.0,1.0,3.0,5.0,3.0,4,2,1,2,2,5.0,4,3.0,1.0,2.0,3.0,2,9.5,1.0,14.0,4.0,50.0,2,42.0,0.000367986
19650041,9.0,0,10,8,0,3.0,0.51,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,4.0,6.0,1.0,1974.0,2.0,1.0,1.0,1.0,15000.0,6.0,2,2,2,2,2,1.0,3.0,0.73,2.0,2.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,4,2,1,2,2,5.0,1,4.0,2.0,1.0,2.0,2,4.0,1.0,2.0,3.0,10.0,2,36.0,0.000258025
19650071,7.0,0,24,15,0,3.0,0.09,0,4.0,0.0,2.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,4.0,40.0,3.0,1.0,1958.0,2.0,3.0,1.0,5.0,5000.0,3.0,2,2,2,2,2,1.0,3.0,0.13,3.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,6.0,4.0,6.0,4.0,3.0,3.0,6.0,3.0,3.0,4,2,1,2,2,5.0,1,3.0,2.0,2.0,3.0,2,0.1,1.0,9.0,8.0,5.0,2,52.0,0.000409116
19650138,1.0,1,75,44,1,8.8,2.27,34,4.0,2.0,2.0,0.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,21.0,6.0,1.0,1962.0,2.0,3.0,1.0,2.0,15000.0,7.0,1,2,2,2,2,1.0,4.4,3.25,1.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4,2,1,2,2,4.0,2,3.0,1.0,2.0,3.0,2,14.0,1.0,30.0,3.0,35.0,2,48.0,0.000160139
19650139,1.0,4,257,98,50,47.4,12.29,120,4.0,0.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,5.0,5.0,1.0,1972.0,2.0,3.0,1.0,3.0,9000.0,5.0,1,2,2,2,2,1.0,23.7,17.61,2.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,4,2,1,2,2,4.0,2,4.0,1.0,1.0,3.0,2,110.0,1.0,109.0,3.0,44.0,2,38.0,0.000258025
19650217,1.0,1,62,18,15,9.0,1.07,16,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,1977.0,2.0,2.0,1.0,3.0,9000.0,3.0,2,2,2,2,2,1.0,9.0,1.53,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0,6.0,2.0,4.0,5.0,4.0,3.0,3.0,6.0,4.0,2.0,6.0,3.0,2.0,4.0,1.0,4.0,3.0,6.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4,2,1,2,2,6.0,1,4.0,1.0,1.0,4.0,2,7.5,1.0,29.0,3.0,10.0,2,33.0,0.000967286
19650218,1.0,0,52,27,0,7.4,2.27,30,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,5.0,2.0,1973.0,2.0,2.0,1.0,6.0,9000.0,3.0,2,2,2,2,2,1.0,7.4,3.25,1.0,3.0,3.0,2.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,3.0,2.0,1.0,3.0,6.0,5.0,1.0,1.0,2.0,4.0,4.0,6.0,2.0,2.0,6.0,4.0,2.0,6.0,2.0,2.0,4.0,6.0,2.0,2.0,5.0,6.0,1.0,1.0,5.0,1.0,5.0,3.0,5.0,4.0,6.0,2.0,5.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0,4,2,1,2,2,5.0,2,4.0,1.0,2.0,3.0,2,14.0,1.0,25.0,4.0,32.0,2,37.0,0.00087004
19650224,1.0,3,197,110,46,12.8,2.83,40,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,10.0,3.0,2.0,1962.0,2.0,1.0,1.0,1.0,5000.0,3.0,2,2,2,2,2,1.0,12.8,4.06,1.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4,2,1,2,2,5.0,2,3.0,1.0,1.0,3.0,2,24.0,1.0,41.0,3.0,30.0,2,48.0,0.000367986
19650224,1.0,2,182,111,27,16.8,2.83,40,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,10.0,3.0,2.0,1962.0,2.0,1.0,1.0,1.0,5000.0,3.0,2,2,2,2,2,1.0,16.8,4.06,1.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4,2,1,2,2,5.0,2,3.0,1.0,1.0,3.0,2,24.0,1.0,44.0,3.0,30.0,2,48.0,0.000367986
19650257,1.0,0,43,39,0,3.4,1.62,24,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,5.0,1.0,1979.0,2.0,2.0,1.0,6.0,9000.0,3.0,1,2,2,2,2,1.0,2.2,2.32,1.0,5.0,3.0,1.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,1.0,5.0,6.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,4,2,1,2,2,5.0,1,3.0,1.0,2.0,4.0,2,10.0,1.0,4.0,3.0,15.0,2,31.0,0.000967286
19650281,1.0,1,61,30,1,8.8,2.96,36,5.0,3.0,1.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,7.0,5.0,1.0,1973.0,2.0,3.0,1.0,6.0,9000.0,3.0,2,2,1,2,2,2.0,0.0,4.24,3.0,2.0,3.0,2.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0,4,2,1,2,2,5.0,2,4.0,1.0,2.0,3.0,2,18.0,0.0,30.0,4.0,40.0,2,37.0,0.000967286
19650327,1.0,0,127,59,0,16.0,1.61,23,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,24.0,5.0,2.0,1950.0,3.0,2.0,2.0,4.0,9000.0,3.0,1,2,2,2,2,1.0,8.0,2.31,6.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,2.0,1.0,4.0,1.0,5.0,2.0,3.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,4,2,1,2,2,2.0,2,4.0,1.0,1.0,4.0,2,14.7,0.0,68.0,4.0,72.0,2,60.0,0.000367986
19650328,6.0,0,24,20,0,6.0,0.44,4,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,24.0,5.0,1.0,1952.0,2.0,2.0,1.0,2.0,9000.0,7.0,1,2,2,2,2,1.0,3.0,0.63,5.0,5.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4,2,1,2,2,4.0,2,4.0,2.0,2.0,4.0,2,1.4,2.0,4.0,3.0,16.0,2,58.0,0.000160139
19650328,6.0,0,24,20,0,6.0,0.6,8,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,24.0,5.0,1.0,1952.0,2.0,2.0,1.0,2.0,9000.0,7.0,1,2,2,2,2,1.0,3.0,0.86,5.0,5.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4,2,1,2,2,4.0,2,4.0,2.0,2.0,4.0,2,4.0,2.0,4.0,3.0,125.0,2,58.0,0.000160139
19650425,1.0,0,139,114,0,8.6,2.42,35,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,1974.0,2.0,1.0,2.0,6.0,5000.0,6.0,2,2,2,2,2,1.0,8.6,3.47,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,3.0,6.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,6.0,4.0,5.0,4.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,4,2,1,2,2,4.0,2,4.0,2.0,1.0,3.0,2,17.5,1.0,25.0,4.0,35.0,2,36.0,0.000232084
19650447,1.0,0,22,13,0,3.4,0.75,11,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,11.0,2.0,2.0,1973.0,2.0,4.0,2.0,6.0,3250.0,3.0,2,2,2,2,2,1.0,3.4,1.07,1.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,4,2,1,2,2,5.0,1,4.0,1.0,2.0,3.0,2,4.0,1.0,9.0,3.0,15.0,2,37.0,0.00087004
19650447,1.0,1,55,7,18,9.0,1.71,26,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,11.0,2.0,2.0,1973.0,2.0,4.0,2.0,6.0,3250.0,3.0,2,2,2,2,2,1.0,9.0,2.45,1.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,4,2,1,2,2,5.0,1,4.0,1.0,2.0,3.0,2,13.0,1.0,30.0,3.0,20.0,2,37.0,0.00087004
19650448,1.0,0,45,22,0,7.4,1.62,23,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,11.0,2.0,2.0,1973.0,2.0,4.0,2.0,6.0,3250.0,3.0,2,2,2,2,2,1.0,7.4,2.32,1.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,4,2,1,2,2,5.0,2,4.0,1.0,2.0,3.0,2,10.0,0.0,23.0,3.0,37.0,2,37.0,0.00087004
19650490,8.0,1,244,110,2,45.8,11.19,95,4.0,2.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,6.0,20.0,4.0,2.0,1968.0,2.0,3.0,2.0,7.0,7000.0,3.0,2,2,2,2,2,1.0,45.8,16.04,1.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,6.0,4.0,4.0,5.0,1.0,4.0,5.0,2.0,4.0,5.0,2.0,5.0,6.0,4.0,5.0,4.0,1.0,1.0,2.0,6.0,2.0,6.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,6.0,1.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,4,2,1,2,2,5.0,5,3.0,1.0,2.0,2.0,2,115.4,1.0,132.0,4.0,148.0,2,42.0,0.000367986
19650491,4.0,0,22,20,0,3.0,0.36,4,4.0,2.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,6.0,20.0,4.0,2.0,1968.0,2.0,3.0,2.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,3.0,0.52,1.0,1.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,5.0,1.0,4.0,4.0,3.0,6.0,6.0,2.0,6.0,6.0,4.0,5.0,4.0,1.0,1.0,6.0,3.0,2.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,4,2,1,2,2,5.0,2,3.0,2.0,2.0,2.0,2,2.4,2.0,2.0,4.0,20.0,2,42.0,0.000367986
19650491,8.0,0,21,16,0,3.0,0.35,4,4.0,2.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,6.0,20.0,4.0,2.0,1968.0,2.0,3.0,2.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,3.0,0.5,1.0,1.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,5.0,1.0,4.0,4.0,3.0,6.0,6.0,2.0,6.0,6.0,4.0,5.0,4.0,1.0,1.0,6.0,3.0,2.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,4,2,1,2,2,5.0,1,3.0,2.0,2.0,2.0,2,2.5,1.0,5.0,4.0,17.0,2,42.0,0.000367986
19650511,1.0,0,30,27,0,3.0,0.18,2,2.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,25.0,4.0,2.0,1960.0,2.0,3.0,2.0,6.0,7000.0,4.0,2,2,2,2,2,1.0,3.0,0.26,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,6.0,6.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,6.0,4.0,6.0,6.0,4.0,1.0,4,2,1,2,2,5.0,1,4.0,1.0,2.0,4.0,2,1.2,1.0,3.0,3.0,5.0,2,50.0,9.82e-05
